url,page_family,title,h1,meta_description,status,primary_keyword,secondary_keywords,schema_types,faq_present,breadcrumb_present,rfq_cta_present,internal_link_notes,image_status,design_score,seo_score,aeo_score,eeat_score,conversion_score,priority,recommended_action,notes
https://rubinoxmetal.com/materials/is-1239-pipe-supplier-india.html,Grade / specification pages,IS 1239 Pipe Supplier India | MS Pipe RFQs,IS 1239 Pipe Supplier in India,"IS 1239 pipe supplier in India for mild steel pipe and tube RFQs with class, size, end finish, galvanizing and documentation details reviewed.",polished in Batch 10B,IS 1239 Pipe Supplier India,,Answer; BreadcrumbList; FAQPage; ListItem; Organization; Product; PropertyValue; Question; Thing; WebPage; WebSite,yes,yes,yes,Mapped from sitemap and local HTML; preserve canonical/internal links unless task-specific.,image or visual asset referenced,8.5,8.2,8.1,7.8,8.4,P2,Monitor Batch 10B polished grade/spec pages; defer remaining grade/spec rollout to Batch 10C.,"Batch 10B grade/spec rollout applied; URL, H1 intent, title/meta/canonical targets, schema meaning and sitemap URL preserved. Visual gate passed at 1366 and 390, with representative 1280/768/360 checks."
https://rubinoxmetal.com/materials/is-3589-pipe-supplier-india.html,Grade / specification pages,IS 3589 Pipe Supplier India | Project Pipe RFQs,IS 3589 Pipe Supplier in India,"IS 3589 pipe supplier in India for project pipe RFQs with size, wall thickness, class, coating, testing and documentation requirements reviewed.",polished in Batch 10B,IS 3589 Pipe Supplier India,,Answer; BreadcrumbList; FAQPage; ListItem; Organization; Product; PropertyValue; Question; Thing; WebPage; WebSite,yes,yes,yes,Mapped from sitemap and local HTML; preserve canonical/internal links unless task-specific.,image or visual asset referenced,8.5,8.2,8.1,7.8,8.4,P2,Monitor Batch 10B polished grade/spec pages; defer remaining grade/spec rollout to Batch 10C.,"Batch 10B grade/spec rollout applied; URL, H1 intent, title/meta/canonical targets, schema meaning and sitemap URL preserved. Visual gate passed at 1366 and 390, with representative 1280/768/360 checks."
https://rubinoxmetal.com/materials/astm-a106-grade-b-pipe-supplier-india.html,Grade / specification pages,ASTM A106 Grade B Pipe Supplier India | Seamless CS Pipe RFQs,ASTM A106 Grade B Pipe Supplier in India,"ASTM A106 Grade B pipe supplier in India for seamless carbon steel pipe RFQs with schedule, size, MTC and inspection details reviewed.",needs detailed scoring,ASTM A106 Grade B Pipe Supplier India,,Answer; BreadcrumbList; FAQPage; ListItem; Organization; Product; PropertyValue; Question; Thing; WebPage; WebSite,yes,yes,yes,Mapped from sitemap and local HTML; preserve canonical/internal links unless task-specific.,image or visual asset referenced,,,,,,P3,Use pilot before broad template changes,Complete URL/family mapping done; detailed scoring deferred to page-family audit batch.
https://rubinoxmetal.com/materials/astm-a53-grade-b-pipe-supplier-india.html,Grade / specification pages,ASTM A53 Grade B Pipe Supplier India | CS Pipe RFQs,ASTM A53 Grade B Pipe Supplier in India,"ASTM A53 Grade B pipe supplier in India for carbon steel pipe RFQs with type, grade, schedule, size, MTC and inspection review.",polished in Batch 10B,ASTM A53 Grade B Pipe Supplier India,,Answer; BreadcrumbList; FAQPage; ListItem; Organization; Product; PropertyValue; Question; Thing; WebPage; WebSite,yes,yes,yes,Mapped from sitemap and local HTML; preserve canonical/internal links unless task-specific.,image or visual asset referenced,8.5,8.2,8.1,7.8,8.4,P2,Monitor Batch 10B polished grade/spec pages; defer remaining grade/spec rollout to Batch 10C.,"Batch 10B grade/spec rollout applied; URL, H1 intent, title/meta/canonical targets, schema meaning and sitemap URL preserved. Visual gate passed at 1366 and 390, with representative 1280/768/360 checks."
https://rubinoxmetal.com/materials/astm-a333-grade-6-pipe-supplier-india.html,Grade / specification pages,ASTM A333 Grade 6 Pipe Supplier India | Low Temperature CS Pipe RFQs,ASTM A333 Grade 6 Pipe Supplier in India,"ASTM A333 Grade 6 pipe supplier in India for low temperature carbon steel pipe RFQs with size, schedule, impact testing and MTC details.",polished in Batch 10B,ASTM A333 Grade 6 Pipe Supplier India,,Answer; BreadcrumbList; FAQPage; ListItem; Organization; Product; PropertyValue; Question; Thing; WebPage; WebSite,yes,yes,yes,Mapped from sitemap and local HTML; preserve canonical/internal links unless task-specific.,image or visual asset referenced,8.5,8.2,8.1,7.8,8.4,P2,Monitor Batch 10B polished grade/spec pages; defer remaining grade/spec rollout to Batch 10C.,"Batch 10B grade/spec rollout applied; URL, H1 intent, title/meta/canonical targets, schema meaning and sitemap URL preserved. Visual gate passed at 1366 and 390, with representative 1280/768/360 checks."
https://rubinoxmetal.com/technical-resources.html,Technical / documentation,Technical Resources & Standards Charts | Rubinox Metal and Alloys,Technical Resources & Standards Charts,"Technical resources for metal RFQs, including pipe schedule guidance, MTC notes, PMI testing, API 5L comparison and quotation checklist.",representative scored,Technical Resources & Standards Charts,,Answer; BreadcrumbList; FAQPage; ItemList; ListItem; Question; WebPage,yes,yes,yes,Mapped from sitemap and local HTML; preserve canonical/internal links unless task-specific.,image or visual asset referenced,7.6,8.8,8.6,7.5,7.8,P1,Technical table UX polish,Representative scoring based on latest site-wide design analysis.
https://rubinoxmetal.com/quality-documentation-support.html,Technical / documentation,Quality & Documentation Support | Rubinox Metal and Alloys,Quality & Documentation Support,"Quality and documentation support for metal RFQs, including MTC, EN 10204 3.1/3.2, PMI, third-party inspection, packing and export documents.",needs detailed scoring,Quality & Documentation Support,,Answer; BreadcrumbList; FAQPage; ListItem; Question; WebPage,yes,yes,yes,Mapped from sitemap and local HTML; preserve canonical/internal links unless task-specific.,image or visual asset referenced,,,,,,P3,Keep real HTML tables; improve table UX in Phase 2,Complete URL/family mapping done; detailed scoring deferred to page-family audit batch.
https://rubinoxmetal.com/knowledge-hub-author.html,Company / trust,Rubinox Metal and Alloys Procurement Team | Editorial Review,Rubinox Metal and Alloys Procurement Team,"Editorial review information for Rubinox Metal and Alloys Knowledge Hub buyer guides, RFQ guidance, material standards and documentation support content.",editorial trust page confirmed,Procurement Team,,BreadcrumbList; ListItem; Organization; ProfilePage; WebSite,yes,yes,yes,Mapped from sitemap and local HTML; preserve canonical/internal links unless task-specific.,image or visual asset referenced,,,,,,P3,Keep organization-level review wording,"Batch 7: safe Procurement Team review page confirmed; no fake person credentials, ratings, certifications or claim proof added."
https://rubinoxmetal.com/materials/astm-a335-p5-pipe-supplier-india.html,Grade / specification pages,ASTM A335 P5 Pipe Supplier in India | Rubinox,ASTM A335 P5 Pipe Supplier in India,"ASTM A335 P5 Pipe Supplier in India for specification-led RFQs with grade, size, quantity, MTC, inspection, documentation and delivery details reviewed by Rubinox Metal and Alloys.",polished in Batch 10B,ASTM A335 P5 Pipe Supplier in India,,Answer; BreadcrumbList; FAQPage; ListItem; Organization; Product; PropertyValue; Question; WebPage; WebSite,yes,yes,yes,Mapped from sitemap and local HTML; preserve canonical/internal links unless task-specific.,image or visual asset referenced,8.5,8.2,8.1,7.8,8.4,P2,Monitor Batch 10B polished grade/spec pages; defer remaining grade/spec rollout to Batch 10C.,"Batch 10B grade/spec rollout applied; URL, H1 intent, title/meta/canonical targets, schema meaning and sitemap URL preserved. Visual gate passed at 1366 and 390, with representative 1280/768/360 checks."
https://rubinoxmetal.com/materials/astm-a335-p9-pipe-supplier-india.html,Grade / specification pages,ASTM A335 P9 Pipe Supplier in India | Rubinox,ASTM A335 P9 Pipe Supplier in India,"ASTM A335 P9 Pipe Supplier in India for specification-led RFQs with grade, size, quantity, MTC, inspection, documentation and delivery details reviewed by Rubinox Metal and Alloys.",polished in Batch 10B,ASTM A335 P9 Pipe Supplier in India,,Answer; BreadcrumbList; FAQPage; ListItem; Organization; Product; PropertyValue; Question; WebPage; WebSite,yes,yes,yes,Mapped from sitemap and local HTML; preserve canonical/internal links unless task-specific.,image or visual asset referenced,8.5,8.2,8.1,7.8,8.4,P2,Monitor Batch 10B polished grade/spec pages; defer remaining grade/spec rollout to Batch 10C.,"Batch 10B grade/spec rollout applied; URL, H1 intent, title/meta/canonical targets, schema meaning and sitemap URL preserved. Visual gate passed at 1366 and 390, with representative 1280/768/360 checks."
https://rubinoxmetal.com/materials/sa-210-grade-a1-boiler-tube-supplier-india.html,Grade / specification pages,SA 210 Grade A1 Boiler Tube Supplier in India | Rubinox,SA 210 Grade A1 Boiler Tube Supplier in India,"SA 210 Grade A1 Boiler Tube Supplier in India for specification-led RFQs with grade, size, quantity, MTC, inspection, documentation and delivery details reviewed by Rubinox Metal and Alloys.",needs detailed scoring,SA 210 Grade A1 Boiler Tube Supplier in India,,Answer; BreadcrumbList; FAQPage; ListItem; Organization; Product; PropertyValue; Question; WebPage; WebSite,yes,yes,yes,Mapped from sitemap and local HTML; preserve canonical/internal links unless task-specific.,image or visual asset referenced,,,,,,P3,Use pilot before broad template changes,Complete URL/family mapping done; detailed scoring deferred to page-family audit batch.
https://rubinoxmetal.com/materials/sa-213-t11-tube-supplier-india.html,Grade / specification pages,SA 213 T11 Tube Supplier in India | Rubinox,SA 213 T11 Tube Supplier in India,"SA 213 T11 Tube Supplier in India for specification-led RFQs with grade, size, quantity, MTC, inspection, documentation and delivery details reviewed by Rubinox Metal and Alloys.",needs detailed scoring,SA 213 T11 Tube Supplier in India,,Answer; BreadcrumbList; FAQPage; ListItem; Organization; Product; PropertyValue; Question; WebPage; WebSite,yes,yes,yes,Mapped from sitemap and local HTML; preserve canonical/internal links unless task-specific.,image or visual asset referenced,,,,,,P3,Use pilot before broad template changes,Complete URL/family mapping done; detailed scoring deferred to page-family audit batch.
https://rubinoxmetal.com/materials/sa-213-t22-tube-supplier-india.html,Grade / specification pages,SA 213 T22 Tube Supplier in India | Rubinox,SA 213 T22 Tube Supplier in India,"SA 213 T22 Tube Supplier in India for specification-led RFQs with grade, size, quantity, MTC, inspection, documentation and delivery details reviewed by Rubinox Metal and Alloys.",needs detailed scoring,SA 213 T22 Tube Supplier in India,,Answer; BreadcrumbList; FAQPage; ListItem; Organization; Product; PropertyValue; Question; WebPage; WebSite,yes,yes,yes,Mapped from sitemap and local HTML; preserve canonical/internal links unless task-specific.,image or visual asset referenced,,,,,,P3,Use pilot before broad template changes,Complete URL/family mapping done; detailed scoring deferred to page-family audit batch.
https://rubinoxmetal.com/materials/sa-213-t91-tube-supplier-india.html,Grade / specification pages,SA 213 T91 Tube Supplier in India | Rubinox,SA 213 T91 Tube Supplier in India,"SA 213 T91 Tube Supplier in India for specification-led RFQs with grade, size, quantity, MTC, inspection, documentation and delivery details reviewed by Rubinox Metal and Alloys.",needs detailed scoring,SA 213 T91 Tube Supplier in India,,Answer; BreadcrumbList; FAQPage; ListItem; Organization; Product; PropertyValue; Question; WebPage; WebSite,yes,yes,yes,Mapped from sitemap and local HTML; preserve canonical/internal links unless task-specific.,image or visual asset referenced,,,,,,P3,Use pilot before broad template changes,Complete URL/family mapping done; detailed scoring deferred to page-family audit batch.
https://rubinoxmetal.com/materials/en-10216-seamless-pipe-supplier-india.html,Grade / specification pages,EN 10216 Seamless Pipe Supplier in India | Rubinox,EN 10216 Seamless Pipe Supplier in India,"EN 10216 Seamless Pipe Supplier in India for specification-led RFQs with grade, size, quantity, MTC, inspection, documentation and delivery details reviewed by Rubinox Metal and Alloys.",needs detailed scoring,EN 10216 Seamless Pipe Supplier in India,,Answer; BreadcrumbList; FAQPage; ListItem; Organization; Product; PropertyValue; Question; WebPage; WebSite,yes,yes,yes,Mapped from sitemap and local HTML; preserve canonical/internal links unless task-specific.,image or visual asset referenced,,,,,,P3,Use pilot before broad template changes,Complete URL/family mapping done; detailed scoring deferred to page-family audit batch.
https://rubinoxmetal.com/materials/en-10217-welded-pipe-supplier-india.html,Grade / specification pages,EN 10217 Welded Pipe Supplier in India | Rubinox,EN 10217 Welded Pipe Supplier in India,"EN 10217 Welded Pipe Supplier in India for specification-led RFQs with grade, size, quantity, MTC, inspection, documentation and delivery details reviewed by Rubinox Metal and Alloys.",needs detailed scoring,EN 10217 Welded Pipe Supplier in India,,Answer; BreadcrumbList; FAQPage; ListItem; Organization; Product; PropertyValue; Question; WebPage; WebSite,yes,yes,yes,Mapped from sitemap and local HTML; preserve canonical/internal links unless task-specific.,image or visual asset referenced,,,,,,P3,Use pilot before broad template changes,Complete URL/family mapping done; detailed scoring deferred to page-family audit batch.
https://rubinoxmetal.com/materials/en-10305-1-precision-tube-supplier-india.html,Grade / specification pages,EN 10305-1 Precision Tube Supplier in India | Rubinox,EN 10305-1 Precision Tube Supplier in India,"EN 10305-1 Precision Tube Supplier in India for specification-led RFQs with grade, size, quantity, MTC, inspection, documentation and delivery details reviewed by Rubinox Metal and Alloys.",needs detailed scoring,EN 10305-1 Precision Tube Supplier in India,,Answer; BreadcrumbList; FAQPage; ListItem; Organization; Product; PropertyValue; Question; WebPage; WebSite,yes,yes,yes,Mapped from sitemap and local HTML; preserve canonical/internal links unless task-specific.,image or visual asset referenced,,,,,,P3,Use pilot before broad template changes,Complete URL/family mapping done; detailed scoring deferred to page-family audit batch.
